sample_id,optical,electrical,temperature,label
45,0.6968848143136948,1.5947184861270363,23.896690918919436,Reference-like
46,0.827496720250877,1.3433493415327526,24.61352618055319,Reference-like
47,0.7906758608684835,1.253827136713209,25.272951921524957,Reference-like
48,0.8153571377141214,1.1785033530877544,25.221560630238766,Reference-like
49,0.7629941397124211,1.656364574355462,23.5156591469463,Reference-like
50,0.6839771693457862,1.6043883131233796,25.356381607879822,Reference-like
51,0.7625246425172938,1.5692896418993951,24.183970334105812,Reference-like
52,0.7616126848580502,1.5586144946597362,24.14277829836836,Reference-like
53,0.8432887255572379,1.5947665841823575,23.570435803356823,Reference-like
54,0.7828276804316915,1.3050636659545356,25.944501524490942,Reference-like
55,0.8079297789503702,1.3358635363296578,26.156051355093187,Reference-like
56,0.7706390463468249,1.664412031998898,27.276151579184738,Reference-like
57,0.7377305941998564,1.349252767128502,23.932582684449372,Reference-like
58,0.709209485751728,1.484579658117179,25.409382369779973,Reference-like
59,0.763834539966501,1.6654366498072048,25.01560227025349,Reference-like
60,0.8226767038578658,1.4470686333524088,28.264202999907543,Reference-like
61,0.7812833673882503,1.3285684887167435,23.714929002326667,Reference-like
62,0.7741236207621592,1.4553074429348298,25.85680059291051,Reference-like
63,0.7736618812286773,1.4854342174686255,23.983847538317914,Reference-like
64,0.6742576387657068,1.4106970095865958,26.027678553188167,Reference-like
65,0.7607046872065102,1.2508522442576024,25.20781711102142,Reference-like
66,0.7692658689864419,1.3232285127597734,25.184470127134635,Reference-like
67,0.7529104359223,1.2714059404338753,25.42934483241794,Reference-like
68,0.7780392263184117,1.7166102486350554,26.264562462441884,Reference-like
69,0.6811165316021455,1.3124349920169753,25.618042320650392,Reference-like
70,0.7756892975456104,1.6030095372612096,29.623277788785664,Reference-like
71,0.7785445255346584,1.7271131280361198,26.144802116191844,Reference-like
72,0.7825695625652899,1.4369461510719308,25.910763064591922,Reference-like
73,0.7113587392731214,1.4526362786519982,24.417563742605076,Reference-like
74,0.7540937069693161,1.9629317133347017,22.759281768889903,Reference-like
75,0.7843130095187256,1.1774568257620697,24.43368176105268,Reference-like
76,0.8044475298483683,1.5128560038190926,23.706706266484833,Reference-like
77,0.7142348145370015,1.6359195497869352,24.123560041939434,Reference-like
78,0.7608229294790988,1.5091143679807628,24.21807958287302,Reference-like
79,0.8571972044662663,1.6267838044636023,22.569828896010872,Reference-like
80,0.7593227157384714,1.3676427070463224,26.02292000175547,Reference-like
81,0.710373963078365,1.4770527117066201,25.60598473477655,Reference-like
82,0.7932877597085061,1.2599407185888447,24.59859851699086,Reference-like
83,0.7262527344419522,1.3693341534852577,27.118545088337317,Reference-like
84,0.7702490855480478,1.2478232091329908,26.101434336465733,Reference-like
85,0.8561078098506316,1.7064930521102295,23.176756040855185,Reference-like
86,0.7257882963566874,1.7533822298373245,24.150796641257465,Reference-like
87,0.7721909714073114,1.6549268106858674,23.8876834341063,Reference-like
88,0.74702373219691,0.8517465319861854,23.77073483039885,Reference-like
89,0.737371592430342,1.25044336360703,26.95889356471796,Reference-like
90,0.6784929311019684,1.4119911026606031,25.15688869274331,Reference-like
91,0.8220636644533058,1.2128275697641122,26.395796502585952,Reference-like
92,0.7505116530509793,1.3036982697904098,25.554524169115926,Reference-like
93,0.7599529847786735,1.379956624568241,25.083762501988023,Reference-like
94,0.730734320156912,1.5227034690502497,25.794556809425256,Reference-like
95,0.8293008408072676,1.2524369002346303,27.55964004958752,Reference-like
96,0.6523956100238749,1.4696429809928833,25.70598064778149,Reference-like
97,0.7640495933867516,1.3754600960358812,24.75025329957127,Reference-like
98,0.7253499532670583,1.3821270486111576,26.01952251642523,Reference-like
99,0.7678507742982523,1.361418080947869,26.0795198505199,Reference-like
100,0.7653649760438305,1.662572423767792,25.755554610308334,Reference-like
101,0.7085502494538964,1.387963791960606,25.896752326147915,Reference-like
102,0.7805185132716732,1.4958196812071705,25.14079285997054,Reference-like
103,0.8138832447894212,1.381685722232834,25.656516857404046,Reference-like
104,0.7398903673783053,1.456463759354556,26.31853222238463,Reference-like
105,0.7912708174494015,1.6627019272001278,26.566574568585196,Reference-like
106,0.7510501920816379,1.6363905942589927,24.62767989208785,Reference-like
107,0.7662083176244221,1.4739713891264632,25.116395157991263,Reference-like
108,0.7797578512718457,1.3363558633533055,27.51086473082255,Reference-like
109,0.6996991309250149,1.2571622774424536,26.389733048200082,Reference-like
110,0.7895831346981468,1.6248239634104311,25.754014611117135,Reference-like
111,0.7493876613576542,1.3205491257028337,25.090965469832472,Reference-like
112,0.7161419144243945,1.6950239466835502,24.823531142197435,Reference-like
113,0.7087251401603745,1.4357228316694013,25.495517745130748,Reference-like
114,0.7218137723598013,1.3355559208867138,25.292424653790295,Reference-like
115,0.7622483285554361,1.398611364925774,24.434754033258013,Reference-like
116,0.7616024968678818,1.2103831317005351,23.311043470748135,Reference-like
117,0.7140777889373782,1.4573105696576305,25.373089078717605,Reference-like
118,0.8237678108474776,1.671531924640404,24.808073764043886,Reference-like
119,0.7490491896048656,1.2994941270724383,24.977784236809132,Reference-like
120,0.7355670680539931,1.564543712067618,24.007322867737212,Reference-like
121,0.7759673257120586,1.8065477826005156,24.86948782185177,Reference-like
122,0.770085586104947,1.6380287983422226,24.518535433736997,Reference-like
123,0.7612046240905208,1.502518480156359,25.117211318258597,Reference-like
124,0.7113495108072266,1.5049020348517885,25.59759794949454,Reference-like
125,0.8225571803897521,1.6918541652170414,27.583818949013867,Reference-like
126,0.7116326218555975,1.6744641273441356,25.220010406886022,Reference-like
127,0.8594901466608836,1.3383403429289698,23.992333789383068,Reference-like
128,0.7200303677277989,1.0752208551380387,24.369093973983087,Reference-like
129,0.7120433669223151,1.5300787572952415,25.41010717093259,Reference-like
130,0.8438085419607944,1.69008476763721,24.307715613205115,Reference-like
131,0.7050792664325821,1.598383834301301,23.41572015157523,Reference-like
132,0.8415729382927177,1.7358880241442574,24.436989217474355,Reference-like
133,0.6643432735454561,1.7707744748330825,24.86255218569686,Reference-like
134,0.811890815598673,1.1811144682411265,24.28074997245547,Reference-like
135,0.7502621849859091,1.5093961187529483,24.459921434224906,Reference-like
136,0.7811424966173749,1.2864759141234812,24.829144617974446,Reference-like
137,0.756014781585595,1.6028877668117498,25.853937853706668,Reference-like
138,0.6937678954081066,1.1931771658528756,26.53321218627821,Reference-like
139,0.7666157005989795,1.3503026926886892,26.861382370627027,Reference-like
140,0.755783731714643,1.7358594368127653,25.08102217769213,Reference-like
141,0.8530373962440994,1.851068168488641,24.70124302182511,Reference-like
142,0.7985785475477177,1.6290751899170295,26.64235786903882,Reference-like
143,0.7017538269709948,1.6372102919996878,26.270109384219506,Reference-like
144,0.6620630256788442,1.263348297466845,22.552921386687878,Reference-like
145,0.7365296582777721,1.6435084511591924,26.802828462515233,Reference-like
146,0.7537047390209888,1.8257231091142585,23.34387825014213,Reference-like
147,0.6648308780322423,1.4888904602206763,25.46087853872717,Reference-like
148,0.7483652625952953,1.0865115799920246,24.893055952584653,Reference-like
149,0.6847765249747574,1.6339345097660076,25.439917895316217,Reference-like
150,0.7030060106836322,1.3972266165326612,23.72894377373326,Reference-like
151,0.7468660451363414,1.6910284641002478,23.817128744397348,Reference-like
152,0.7752023257758922,1.3939484763255119,24.048552601285188,Reference-like
153,0.7446484820022721,1.2929515355161252,24.33562083358338,Reference-like
154,0.6901061053705576,1.892945026583278,25.042316262366075,Reference-like
155,0.7150137246003707,1.5427959821468444,24.865206340371003,Reference-like
156,0.7389515200233389,1.622833340008685,25.909009252056766,Reference-like
157,0.7234749426194736,1.384836351871064,24.66993796341803,Reference-like
158,0.6349039417632207,1.1969617875602896,26.64024912093343,Reference-like
159,0.8322483856750642,1.4501927920887243,25.69186835566692,Reference-like
160,0.7655625077271768,2.1157761616910475,26.343489893721493,Reference-like
161,0.7436041204259617,1.3088919118799147,23.072264415690913,Reference-like
162,0.7601731817933611,1.3487298509431394,23.293295548482792,Reference-like
163,0.7176713557878737,1.283690399277121,27.024569962087078,Reference-like
164,0.7940819878474725,1.4984054717366766,26.77593296666803,Reference-like
165,0.7538684153823809,1.3277431597343472,26.827748892723587,Reference-like
166,0.776945502184233,1.2925507691347087,24.77159358629967,Reference-like
167,0.7062190873307621,1.2234400538071328,26.11141305703797,Reference-like
168,0.8454708320235065,1.2202864852361717,25.675563084028685,Reference-like
169,0.7174678715439087,1.4025749232470608,24.289127290913356,Reference-like
170,0.7068004615160092,1.5097043255889655,24.002859860306756,Reference-like
171,0.763522841288992,1.4899523781101727,24.71326234376031,Reference-like
172,0.7046218168979201,1.3846457338863334,25.906469470990906,Reference-like
173,0.7750458593812191,1.3044889510402897,25.119198766515073,Reference-like
174,0.7875693561685895,1.1661189437757256,25.652032230855923,Reference-like
175,0.7168688120527077,1.614119733718632,24.08408901214898,Reference-like
176,0.659755894966774,1.1744915124233675,25.05770193599366,Reference-like
177,0.7629861250860741,1.3191366749791182,25.766310950532848,Reference-like
178,0.666923996886552,1.4867840402705368,23.54678056028505,Reference-like
179,0.717408194609892,1.5094797342632829,23.967503961659258,Reference-like
180,0.7307722227885087,1.7012585618428882,24.307729756572222,Reference-like
181,0.7917846056032571,1.2740586290684763,25.63576501349834,Reference-like
182,0.822078431032895,1.0056710999745422,24.043725693435427,Reference-like
183,0.778853606359027,1.4593909227914015,25.44537504804557,Reference-like
184,0.719800740664209,1.5173179574945799,24.813187317529504,Reference-like
185,0.8083891030829904,1.5508841686602426,25.405123194490244,Reference-like
186,0.7294061516938767,1.4024787551855014,24.480930174616454,Reference-like
187,0.7697226071189148,1.4158031038359473,25.347729828275696,Reference-like
188,0.853770039932272,1.6742249406863385,24.60877176139859,Reference-like
189,0.8100606961081972,1.4183849253956897,22.554250557786574,Reference-like
190,0.6995956844541298,1.1258416157948288,24.57818381915043,Reference-like
191,0.7509209189594775,1.8352874624550566,25.392312848516994,Reference-like
192,0.7390449735595568,1.6658811162366978,22.34663762919054,Reference-like
193,0.7617807279054283,1.6541730387773934,23.22569650506419,Reference-like
194,0.8071877021603464,1.5676992814988828,24.50165450331904,Reference-like
195,0.7816390933053142,1.9541385715608792,25.218239506070194,Reference-like
196,0.7624110293150168,1.4081278200919511,23.98018675664225,Reference-like
197,0.7915167908272123,1.3287832348182265,25.08587948466327,Reference-like
198,0.7261171276617442,1.5957959651492784,25.40039452634434,Reference-like
199,0.801876997212895,1.3979967202290506,24.676150077647954,Reference-like
200,0.7010618142108846,1.4111413479847776,25.452760591653824,Reference-like
201,0.7878494308322675,1.315566935164475,26.04352710412679,Reference-like
202,0.8177818929402475,1.5826869806447401,27.25215497506968,Reference-like
203,0.7113105400448213,1.2510690593377165,22.865535701314865,Reference-like
204,0.8248022155744592,1.6308731312708116,24.933298394907453,Reference-like
205,0.763998431315991,1.2749021905403246,27.93490237554019,Reference-like
206,0.7564610590987614,1.5218789589209787,25.87091994867843,Reference-like
207,0.7740504615868357,1.5447768048558264,24.051430653465626,Reference-like
208,0.7735734178567998,1.8764048992950069,26.61450405538597,Reference-like
209,0.8296593313319699,1.397756864713763,23.812474215689704,Reference-like
210,0.7437106539950176,1.511144982457739,26.313029822165138,Reference-like
211,0.6653767685142591,1.8059100638921228,24.810390521705212,Reference-like
212,0.728655946502629,1.2975791249479665,23.014171993761078,Reference-like
213,0.7911585291980957,1.5146635934376809,23.452046920310735,Reference-like
214,0.6852460613968192,1.4328430601419744,27.00282583034727,Reference-like
215,0.7370204324318198,1.1993714093763788,24.705108323096866,Reference-like
216,0.7363638215126165,0.9606226714116857,24.934846160178626,Reference-like
217,0.7384532734895661,1.6392412729626837,27.218747313934415,Reference-like
218,0.8063282514773878,1.446222261889034,23.672168909509995,Reference-like
219,0.878667990162493,1.5118436868028977,25.016715150295536,Reference-like
220,0.7487937456444999,1.539616952153571,24.82676750569127,Reference-like
221,0.7213168996559882,1.3906282117519215,24.960696075740803,Reference-like
222,0.7228287614433118,1.3574308434645672,25.127716273230277,Reference-like
223,0.7372511391289572,1.8007985977165377,21.818836229928387,Reference-like
224,0.8045753425961231,1.7492170384995258,22.51193172111022,Reference-like
225,0.7328656202959826,1.4257118268008417,23.310985966338613,Reference-like
226,0.7111091656204562,1.2778848309068342,27.102724532108347,Reference-like
227,0.796783919657373,1.7543110189988318,25.866006476851883,Reference-like
228,0.6935474114391386,1.3950959467440454,25.587249473473502,Reference-like
229,0.6888936095554027,1.6425996860344776,24.71160952221024,Reference-like
230,0.7312589596225201,1.6421919936406983,25.533115973783246,Reference-like
231,0.7319516917090461,1.7318659606728497,23.702724006880125,Reference-like
232,0.7807967803472132,1.6186202515936767,24.628544272823213,Reference-like
233,0.7663066511121059,1.2497772847229394,26.10883242304828,Reference-like
234,0.7407548931778506,1.3954553958961922,26.258811071004267,Reference-like
235,0.714782815472862,1.218307740727288,23.132044991771316,Reference-like
236,0.780300497567282,1.2439141295007434,27.105753018381236,Reference-like
237,0.6459035296058139,1.8392912736580076,25.25322096064314,Reference-like
238,0.7451643444064804,1.3910161826382101,25.478963337222485,Reference-like
239,0.7481182648787575,1.7206603764033044,25.13707317839445,Reference-like
240,0.7575150880730939,1.4272775575572287,24.93166525153472,Reference-like
241,0.765390088444603,1.1579663214686748,23.382177493473144,Reference-like
242,0.7871632047011358,1.5341730876255883,24.779219996376785,Reference-like
243,0.7509216966532697,1.5695163410723343,24.352288383628768,Reference-like
244,0.7110847637298844,1.5391690510195364,23.825952666861962,Reference-like
245,0.7704126377857236,1.1594832791524319,26.234986764790772,Reference-like
246,0.7736298741206522,1.5512059468627752,26.179229180734616,Reference-like
247,0.8332737222231288,1.7028740130036262,22.790950922402025,Reference-like
248,0.6860211516632149,1.3750362844608643,25.031309260253,Reference-like
249,0.7758829510234562,1.354851237369307,25.224120117372493,Reference-like
250,0.7122308533823338,1.3776964394016105,23.312006683782133,Reference-like
251,0.7038383376944548,1.2296630788767333,23.8289520964272,Reference-like
252,0.802682089830392,1.3101202222336115,28.15885847780487,Reference-like
253,0.7746658950440445,1.5369672247389747,23.969970663782544,Reference-like
254,0.7850154939704496,1.3848724347524453,25.146411777574432,Reference-like
255,0.8780042269134397,1.48078802005507,26.37912799154281,Reference-like
256,0.7148411787437057,1.4930023019006076,27.124960762762612,Reference-like
257,0.7186516471106116,1.8624897115993857,25.84930232254657,Reference-like
258,0.7218766612052866,1.626481547811104,26.167065339552074,Reference-like
259,0.7810904981108598,1.1859550560219088,24.12743538901016,Reference-like
260,0.7376240682224248,1.4851133141799908,25.744806517060812,Reference-like
261,0.7588850500466627,1.2329311282579798,25.456237421207156,Reference-like
262,0.7805292872641911,1.611958089586208,26.296936870665547,Reference-like
263,0.7916961077274453,1.5918360158456872,24.915801146249624,Reference-like
264,0.6669519533242004,1.5859236438265172,25.249225224595733,Reference-like
265,0.7635789418597687,1.244650284835938,23.702732151510084,Reference-like
266,0.8026576426666452,1.492088969228669,25.817800836847148,Reference-like
267,0.751415918806523,1.5059512278991491,26.1259405671712,Reference-like
268,0.7241977635891313,1.5192241553881967,24.44526965355395,Reference-like
269,0.7282751886283843,1.438165575306272,25.266560525960454,Reference-like
270,0.7260625689168261,1.7511512251147041,23.926471237336596,Reference-like
271,0.740656417791932,1.412053788345165,26.73637346122448,Reference-like
272,0.7598277388255787,1.706368907893727,23.217327552355634,Reference-like
273,0.763352513293463,1.6779261591246875,25.09874078713051,Reference-like
274,0.8032740187532675,1.3965423099799255,26.691216928222694,Reference-like
275,0.8649449061809625,1.4274322879120682,24.465396974319074,Reference-like
276,0.822669223855885,1.8159144291461424,24.372567967416078,Reference-like
277,0.7289906591452071,1.4436430782278986,23.38665938675887,Reference-like
278,0.70406740267579,1.2991718466495863,24.078642921875044,Reference-like
279,0.7482657556306609,1.5468429465073041,26.860600591376894,Reference-like
280,0.7000822979630604,1.6968644796953167,24.74321338692939,Reference-like
281,0.7475268145173783,1.6349638984333208,23.652733574125243,Reference-like
282,0.7691204873092026,1.5332904416426112,25.590941516809778,Reference-like
283,0.7644584321953909,1.9910600279821788,24.23471201889842,Reference-like
284,0.7234501522499092,1.375371894715047,24.333427457007694,Reference-like
285,0.7181306436346742,1.7378033062215104,26.704605097587827,Reference-like
286,0.7214626853125262,1.3335288853791543,25.565698667663685,Reference-like
287,0.7223888477859515,1.6265863635511022,25.24350762502156,Reference-like
288,0.6742127942501384,1.8095010402660123,27.155053207714626,Reference-like
289,0.7193605654757806,1.422459688012803,25.343038468869885,Reference-like
290,0.7667228394993513,1.6317088545345662,27.41224544651962,Reference-like
291,0.7411526386252976,1.3403405510923092,23.344816926382567,Reference-like
292,0.713453498002904,1.4933746054252406,27.153469436221346,Reference-like
293,0.7241194350481914,1.5447575903277797,24.9802925247127,Reference-like
294,0.8094196636724043,2.0053864851747245,24.362957472495616,Reference-like
295,0.7255280278740889,1.7088321754138145,25.818269787551575,Reference-like
296,0.8423353662868017,1.6167856370651927,24.568849491055527,Reference-like
297,0.7795327415346155,1.7217407161165816,25.98457861743684,Reference-like
298,0.7753637015553649,1.7133349379178309,26.403154708534807,Reference-like
299,0.8191079495518764,1.6297419775179285,24.799458303619776,Reference-like
300,0.7573356843216661,1.7413017933016715,24.019677194815316,Reference-like
301,0.5794938647098321,1.981998356301792,27.05174068128267,Uncertain
302,0.652276149008584,2.157329720405971,27.083585786681066,Uncertain
303,0.4412115087216065,2.323876069808166,28.161871526053936,Uncertain
304,0.7230603778644369,2.0076665295140996,27.39447058979509,Uncertain
305,0.5699506946968604,2.5732359839290426,26.828468041703488,Uncertain
306,0.5723217220616272,2.282368952914962,27.335896421681444,Uncertain
307,0.5142853108359577,2.1582269978694923,28.93253714974759,Uncertain
308,0.46787877604711525,2.139890902244063,25.739782533109487,Uncertain
309,0.6456037303139874,1.6430439285648677,25.99394067491114,Uncertain
310,0.5801769500051617,2.5696572087703022,26.88164953006862,Uncertain
311,0.5055840378645442,2.664347120832177,24.39357497925076,Uncertain
312,0.3740955234703935,2.2320043350159997,26.0963023961653,Uncertain
313,0.46830137462954297,2.312506934189806,27.438841284788158,Uncertain
314,0.5048737095410618,1.7159086803987318,28.57042319090426,Uncertain
315,0.6020160942366929,2.0702472408661854,30.323946592885797,Uncertain
316,0.4643932186939078,1.6423424487225784,25.75456547421376,Uncertain
317,0.5463531186915602,2.173001834796808,26.565775095858605,Uncertain
318,0.5781644317211438,1.7245381727428668,29.598776287331866,Uncertain
319,0.5434279057285946,2.4351887494764384,27.616905623479866,Uncertain
320,0.5865402575323028,2.270930184069661,27.805875408031167,Uncertain
321,0.6014178207894035,2.4987457590397293,27.353738105462647,Uncertain
322,0.606720300607081,2.073079291713832,29.59221098780905,Uncertain
323,0.49588861583525845,2.6402821298732446,26.92771568884018,Uncertain
324,0.4355379918305562,2.138431324473237,25.774107016545216,Uncertain
325,0.617251483919098,1.904212806209283,26.196869820213397,Uncertain
326,0.39883674152435755,1.964308104225277,22.637017212067878,Uncertain
327,0.42328777412114216,2.328124396843289,28.414440285571498,Uncertain
328,0.5840366049427972,1.8099071570612362,26.914119558944435,Uncertain
329,0.5497117968727546,1.7524905932422372,29.70611694318087,Uncertain
330,0.6201889832460538,2.0337107478511007,27.048394510190157,Uncertain
331,0.5666706246358042,1.487479539472713,26.555080711462924,Uncertain
332,0.49544126016017614,1.7995139970315255,26.49401947280528,Uncertain
333,0.6938149221479619,2.292252858380103,25.971877818390965,Uncertain
334,0.5958066225084927,2.5198066309758005,28.664340629242982,Uncertain
335,0.554770429593614,1.9059189666883278,28.25680196450446,Uncertain
336,0.58147883083374,2.3685579660083196,28.143309243027545,Uncertain
337,0.6339642172255469,1.9394294365318296,29.371309318141787,Uncertain
338,0.565807968375392,2.7225782617875796,25.759461927438778,Uncertain
339,0.68887710425322,2.1593732350387946,25.827447593493993,Uncertain
340,0.5112891332756543,2.003895807541704,27.76349870352345,Uncertain
341,0.5918268390428401,1.9278899988184264,26.95616173393023,Uncertain
342,0.7213816286889492,2.6182629510302133,27.785382605413258,Uncertain
343,0.553040278253456,2.1360093980154784,28.10433235091475,Uncertain
344,0.4681765947841276,2.0227870387729965,23.99654866702034,Uncertain
345,0.5819378498084223,2.2941587819108222,26.130264367861127,Uncertain
346,0.6759189410632027,1.7322703010992977,24.364125215622323,Uncertain
347,0.5679561454847978,2.4141294907836466,30.031069844624163,Uncertain
348,0.5132892589704848,2.423604250029389,26.930684754898728,Uncertain
349,0.5361898160047345,2.365097981246002,28.174181181144156,Uncertain
350,0.4238886274412601,2.542962104917769,29.484164437465413,Uncertain
351,0.4999549838792377,2.2187410600312227,27.88925433530893,Uncertain
352,0.5708539012659126,1.934908453846374,25.791077937711506,Uncertain
353,0.5479556743206844,2.4518187057778094,27.978480278269977,Uncertain
354,0.5203508534331116,2.3315096131945037,21.872623282865863,Uncertain
355,0.6419012560297683,1.5780858663665702,26.34760630547436,Uncertain
356,0.46042640842990856,1.7115955572837285,29.089488217281335,Uncertain
357,0.5125839038950487,2.2039511645192147,26.91554295801747,Uncertain
358,0.5881632661778498,2.1230465673180765,24.690613996460574,Uncertain
359,0.6297013455557713,1.9518730250516063,24.198152582412447,Uncertain
360,0.515750787122727,2.5502279371902934,28.530399135804288,Uncertain
361,0.5221078292473713,1.9952226887044715,26.421056907808712,Uncertain
362,0.7161398386848673,2.214580635669466,27.774074964943924,Uncertain
363,0.6324226763225475,2.171636747707954,26.533724137522736,Uncertain
364,0.5342920120732018,2.078519622175781,26.932999974282286,Uncertain
365,0.6082103634909585,2.11558376574219,28.318752138988042,Uncertain
366,0.5435426735913135,2.1235905570948272,23.403238767842208,Uncertain
367,0.6233062139761986,2.203946542769398,28.796418197747375,Uncertain
368,0.3182995697445049,2.7265124114342183,26.748738669320687,Uncertain
369,0.6386546253390014,1.788028221862341,28.102993029112625,Uncertain
370,0.46572675494610755,1.9128693117912585,30.445256436960214,Uncertain
371,0.5347454079389323,2.1652298619539168,28.56612191523976,Uncertain
372,0.5896545510378084,2.145125671543073,27.656929804439205,Uncertain
373,0.742273246819062,2.0827143608899243,27.36197828408694,Uncertain
374,0.634052351680609,2.431657779887395,29.136654550008686,Uncertain
375,0.6010984177623349,1.757098526180855,29.940176758141973,Uncertain
376,0.45829236855850497,2.19079063957171,25.642303469965157,Uncertain
377,0.5448689322725606,2.198628723091044,27.57844298781049,Uncertain
378,0.5837536603388228,2.584113380717594,27.816361742725164,Uncertain
379,0.5304674691767481,2.389226150486507,29.14104688006435,Uncertain
380,0.45179137478904063,2.2792200209549573,28.262110936159615,Uncertain
381,0.5261949197312007,2.512712043993486,26.72989994334145,Uncertain
382,0.5600461162777234,2.0480784527148392,27.02804228564664,Uncertain
383,0.4622979930483839,1.6679847352217119,29.87010911380495,Uncertain
384,0.4822430921345338,1.8025822951631079,23.123897795513315,Uncertain
385,0.49888306018483985,1.7030730619777505,29.955627288245463,Uncertain
386,0.6307853671474107,1.893554896446683,31.054384449619757,Uncertain
387,0.6285412389593276,2.0025505849474134,22.50106971322757,Uncertain
388,0.7332754058072594,1.6831282599709212,24.038282255477593,Uncertain
389,0.6318056345607712,2.831925721901782,29.491691073318933,Uncertain
390,0.5951127296041888,2.278426302499586,28.536148005804556,Uncertain
391,0.6107142871829413,2.184357427190813,27.187561987113376,Uncertain
392,0.5449925497680382,1.8738106233399972,26.494784861639808,Uncertain
393,0.4145634548643692,2.0704981119615753,25.22053600712835,Uncertain
394,0.46171285462273837,2.153968245346044,29.50560411542028,Uncertain
395,0.6234653284801851,1.628849818913047,25.218669354173393,Uncertain
396,0.6252616950390573,1.8052537819385073,26.595660330005355,Uncertain
397,0.5940041679219642,1.8094966635409095,27.18967591106273,Uncertain
398,0.44327796040654366,1.919589706814636,27.575607481456565,Uncertain
399,0.4225605013174665,2.2321424213881196,26.964651961931974,Uncertain
400,0.5941991963533718,2.1671742402193983,29.45545277395292,Uncertain
401,0.5600179602118326,1.9711783376624241,27.22013550545811,Uncertain
402,0.593463842322911,2.1146580210977115,27.073065044166988,Uncertain
403,0.49384066497545964,1.9011297247347156,24.47531051076055,Uncertain
404,0.6899661394549552,1.7268410293826146,25.752770643967366,Uncertain
405,0.49252741875446426,2.3684773130833325,26.46909057907435,Uncertain
406,0.6498193658138988,1.8979528127268395,27.502189492002845,Uncertain
407,0.48317223573921947,2.7435447383320164,24.862322845746878,Uncertain
408,0.5747856568181623,2.2901330642796296,27.744838375412698,Uncertain
409,0.5351769872897834,2.0610537900799724,27.078860649562397,Uncertain
410,0.5382398398697209,2.389163735038473,30.978941402864432,Uncertain
411,0.5054006571993733,1.6890591061262767,26.841092312967742,Uncertain
412,0.7563767470123455,1.858897629609081,29.950410249799322,Uncertain
413,0.6842160651261153,1.9339235274876017,28.024169542533496,Uncertain
414,0.6802717298502831,1.986261677703754,26.633555351815748,Uncertain
415,0.5034655268841085,1.7955729807921401,25.831300418881188,Uncertain
